Employee_ID,Job_Title,Performance_Score,Work_Hours_Per_Week,Projects_Handled,Employee_Satisfaction_Score,Team_Size,Training_Hours,Promotions,Resigned,technical_skills,skill_proficiency,preferred_role,collaboration_score,personality_type,communication_style,work_habits,teamwork_style,leadership_score,project_interests,availability,Department,Gender,Age,Hire_Date,Years_At_Company,Education_Level,Monthly_Salary,Overtime_Hours,Sick_Days,Remote_Work_Frequency,past_projects,time_zone
606,Engineer,4,49,1,3.7,10,75,0,False,"Python, NLP",5,Data Analyst,8,ENFJ,Email,Hybrid,6,6,Cloud Computing,35,IT,Female,35,2024-06-04 08:03:05.556036,0,Master,8400.0,3,12,75,AI Research,GMT+-1
607,Manager,2,39,41,4.77,9,53,1,False,"Java, Spring",7,ML Engineer,4,ENFJ,Slack,Hybrid,8,4,HealthTech,30,Engineering,Female,43,2023-06-08 08:03:05.556036,1,High School,7200.0,21,12,25,Cloud Security,GMT+-7
608,Technician,1,59,30,4.73,2,2,2,False,"C#, Unity",5,Frontend Dev,10,ENTP,Slack,Hybrid,5,2,HealthTech,27,Sales,Male,42,2018-05-14 08:03:05.556036,6,Bachelor,3850.0,9,5,25,SaaS,GMT+-11
609,Technician,1,34,42,4.68,16,33,2,False,"Python, R",4,DevOps Engineer,1,ISTP,Teams,Agile,2,8,"Crypto, Security",36,Sales,Female,43,2023-10-31 08:03:05.556036,0,Bachelor,3850.0,17,3,25,DeFi,GMT+7
610,Technician,1,33,15,3.48,18,16,1,False,"Python, R",7,AI Researcher,10,INFJ,Email,Remote,5,4,"AI, Ethics",13,Sales,Male,30,2023-04-19 08:03:05.556036,1,High School,3850.0,20,8,100,NLP Research,GMT+-3
611,Manager,1,55,7,1.58,15,15,2,False,"Java, Spring",10,Frontend Dev,6,ESTJ,Teams,Office,6,4,Cloud Computing,11,Marketing,Female,42,2019-02-20 08:03:05.556036,5,High School,6600.0,19,7,75,AI Startups,GMT+11
612,Technician,5,52,46,2.98,1,46,1,True,"C#, Unity",3,Full Stack Dev,4,ISFJ,Teams,Hybrid,7,6,"FinTech, AI",19,HR,Male,42,2022-10-09 08:03:05.556036,1,Bachelor,5250.0,14,9,100,E-Commerce,GMT+-2
613,Developer,3,55,32,4.34,9,95,2,False,"JavaScript, Node.js",6,ML Engineer,7,INFJ,Teams,Office,7,10,"AI, Bioinformatics",15,Operations,Male,56,2020-07-19 08:03:05.556036,4,PhD,6500.0,17,11,25,Indie Games,GMT+-9
614,Analyst,3,45,0,1.96,15,77,1,False,"Python, R",5,Designer,7,INFJ,Discord,Office,1,7,"Crypto, Security",31,Sales,Female,41,2019-01-21 08:03:05.556036,5,Bachelor,5200.0,1,7,0,Cloud Security,GMT+-7
615,Specialist,2,30,16,3.65,7,69,1,True,"Golang, DevOps",6,Embedded Dev,1,ISTP,Email,Office,3,1,"Design, HCI",25,Operations,Male,24,2015-07-10 08:03:05.556036,9,High School,5400.0,0,6,25,"IoT, Robotics",GMT+3
616,Technician,4,50,9,3.24,6,29,1,False,"Java, Spring",6,Full Stack Dev,3,ENTJ,Email,Hybrid,1,1,"FinTech, UX",25,Operations,Male,26,2016-03-13 08:03:05.556036,8,High School,4900.0,13,9,0,SaaS,GMT+10
617,Engineer,2,34,44,2.14,17,27,1,False,"Java, Spring",8,Backend Dev,4,ISTP,Slack,Remote,4,2,"SaaS, Web3",21,Sales,Female,36,2022-04-25 08:03:05.556036,2,Master,7200.0,28,12,75,Healthcare AI,GMT+10
618,Consultant,1,48,24,4.2,4,50,1,False,"PHP, Laravel",7,Data Analyst,9,INTP,Email,Remote,4,3,"AI, Hardware",35,Operations,Male,56,2015-03-04 08:03:05.556036,9,Bachelor,6050.0,9,2,50,Healthcare AI,GMT+3
619,Consultant,2,59,29,4.08,8,23,0,False,"Swift, iOS Dev",1,Full Stack Dev,4,ISFP,Email,Office,3,1,E-commerce,42,IT,Female,40,2023-12-04 08:03:05.556036,0,Master,6600.0,7,7,25,CMS Systems,GMT+-11
620,Technician,1,55,21,3.1,19,40,0,True,"C++, Robotics",5,Full Stack Dev,8,INFJ,Email,Agile,10,3,"AI, Hardware",34,Operations,Female,56,2019-09-27 08:03:05.556036,4,High School,3850.0,5,1,0,FinTech Apps,GMT+-6
621,Specialist,4,58,0,3.24,16,49,0,False,"C++, Robotics",1,Game Developer,6,ENTJ,Discord,Hybrid,10,9,"AI, Ethics",23,HR,Male,40,2017-07-28 08:03:05.556036,7,Bachelor,6300.0,10,3,0,Web Apps,GMT+5
622,Consultant,1,51,26,2.51,11,39,0,False,"Python, NLP",9,Designer,7,ISTP,Discord,Hybrid,7,1,"Crypto, Security",10,Engineering,Female,35,2021-07-22 08:03:05.556036,3,High School,6050.0,19,0,0,FinTech Apps,GMT+7
623,Developer,4,60,44,3.93,6,34,2,False,"Python, R",9,ML Engineer,3,ENTP,Discord,Agile,1,5,HealthTech,36,Legal,Male,33,2023-01-28 08:03:05.556036,1,High School,7000.0,28,12,50,Marketplace,GMT+-1
624,Technician,5,59,38,2.28,11,37,1,False,"C#, Unity",6,Full Stack Dev,10,INTP,Discord,Hybrid,8,6,Data Science,34,Engineering,Male,42,2022-05-29 08:03:05.556036,2,Master,5250.0,23,9,50,E-Commerce,GMT+12
625,Engineer,5,55,27,1.17,12,75,0,False,"Python, ML",4,Web Dev,4,ISTJ,Email,Hybrid,3,10,Data Science,47,Legal,Female,51,2019-09-13 08:03:05.556036,4,High School,9000.0,9,6,50,SaaS,GMT+-9
626,Consultant,1,52,12,2.9,2,17,2,False,"Python, NLP",4,Database Admin,7,ENTJ,Teams,Agile,6,5,"FinTech, UX",14,Legal,Male,49,2020-04-12 08:03:05.556036,4,Master,6050.0,21,1,25,Indie Games,GMT+-3
627,Manager,3,43,4,2.85,5,82,1,False,"Python, R",4,Backend Dev,3,ISTP,Slack,Agile,9,10,"SaaS, Web3",28,IT,Female,26,2018-04-13 08:03:05.556036,6,High School,7800.0,14,14,50,Finance Apps,GMT+5
628,Engineer,5,50,45,1.32,11,16,0,False,"JavaScript, Node.js",3,Frontend Dev,8,ISFJ,Email,Remote,7,6,"SaaS, Web3",37,IT,Female,33,2019-06-14 08:03:05.556036,5,PhD,9000.0,17,0,0,Cloud Security,GMT+11
629,Manager,5,43,41,3.73,15,87,1,True,"Swift, iOS Dev",4,Embedded Dev,3,ENFJ,Discord,Agile,5,5,"Game Dev, AI",29,Finance,Female,35,2022-06-09 08:03:05.556036,2,Bachelor,9000.0,22,10,100,AI Research,GMT+-5
630,Engineer,3,31,35,4.86,15,97,2,False,"C#, Unity",6,AI Researcher,4,ENFP,Zoom,Hybrid,1,1,E-commerce,42,Sales,Female,35,2017-09-11 08:03:05.556036,6,High School,7800.0,21,3,50,AI Startups,GMT+-5
631,Analyst,1,43,41,2.55,2,37,1,False,"SQL, PostgreSQL",6,Mobile Dev,10,ISFP,Teams,Office,3,4,"Web Dev, SaaS",31,HR,Female,48,2023-10-12 08:03:05.556036,0,Bachelor,4400.0,16,8,0,AI Startups,GMT+7
632,Manager,2,60,30,4.25,19,24,0,False,"JavaScript, Node.js",9,Embedded Dev,4,INFJ,Email,Hybrid,7,10,"FinTech, AI",37,Finance,Female,35,2019-05-05 08:03:05.556036,5,Bachelor,7200.0,1,1,0,AI Research,GMT+-9
633,Technician,3,37,30,3.84,15,73,1,False,"Swift, iOS Dev",4,Data Analyst,8,ISFP,Email,Hybrid,9,7,"AI, Bioinformatics",47,IT,Female,35,2018-05-08 08:03:05.556036,6,Bachelor,4550.0,3,6,50,CMS Systems,GMT+-1
634,Consultant,5,56,39,4.88,19,39,0,False,"React, TypeScript",4,ML Engineer,2,ESTJ,Zoom,Office,10,4,"SaaS, Web3",16,HR,Male,51,2023-09-07 08:03:05.556036,0,Bachelor,8250.0,1,4,75,DeFi,GMT+6
635,Specialist,1,47,35,4.49,8,28,0,False,"SQL, PostgreSQL",4,Full Stack Dev,7,INTJ,Teams,Hybrid,9,9,"Game Dev, AI",25,Sales,Male,33,2018-05-18 08:03:05.556036,6,High School,4950.0,2,3,0,Finance Apps,GMT+-10
636,Developer,5,39,16,1.56,16,64,2,False,"C++, Robotics",9,DevOps Engineer,7,INFJ,Slack,Agile,7,10,"Web Dev, SaaS",31,IT,Female,37,2016-10-04 08:03:05.556036,7,High School,7500.0,25,8,25,AI Startups,GMT+7
637,Analyst,4,47,19,2.95,6,24,2,False,"Golang, DevOps",7,AI Researcher,4,ENFJ,Zoom,Agile,3,10,"AI, Ethics",31,Finance,Other,47,2016-08-30 08:03:05.556036,8,Bachelor,5600.0,8,0,50,DeFi,GMT+-6
638,Specialist,2,53,38,4.47,14,70,1,False,"Python, NLP",1,DevOps Engineer,2,ISFP,Email,Remote,3,3,"AI, Hardware",16,Sales,Male,42,2017-02-10 08:03:05.556036,7,Bachelor,5400.0,25,8,50,Cloud Security,GMT+-3
639,Consultant,5,44,35,2.44,13,88,2,False,"PHP, Laravel",10,Data Analyst,8,ISFJ,Slack,Hybrid,8,1,"AI, Bioinformatics",46,Sales,Female,29,2024-07-20 08:03:05.556036,0,High School,8250.0,26,4,0,AI Startups,GMT+-7
640,Analyst,4,38,17,2.95,11,96,1,True,"C++, Robotics",7,Embedded Dev,6,INFJ,Zoom,Remote,6,8,Cloud Computing,26,Sales,Male,53,2015-03-11 08:03:05.556036,9,High School,5600.0,20,12,100,AI Startups,GMT+4
641,Engineer,2,49,16,4.04,5,63,2,False,"Rust, Blockchain",9,Blockchain Dev,5,ISFP,Discord,Hybrid,5,3,"Design, HCI",17,Engineering,Male,43,2017-09-10 08:03:05.556036,6,PhD,7200.0,10,5,0,FinTech Apps,GMT+11
642,Engineer,4,43,39,3.58,4,11,1,False,"JavaScript, Node.js",5,Web Dev,6,ESTJ,Slack,Agile,10,9,"Game Dev, AI",13,IT,Male,35,2018-09-08 08:03:05.556036,5,High School,8400.0,6,11,25,Healthcare AI,GMT+3
643,Manager,4,35,2,2.37,14,55,0,False,"Swift, iOS Dev",6,Frontend Dev,4,ISTP,Discord,Remote,8,10,"FinTech, AI",12,IT,Male,37,2015-07-09 08:03:05.556036,9,Bachelor,8400.0,20,3,50,CMS Systems,GMT+6
644,Engineer,2,44,26,1.49,3,97,0,False,"Python, R",3,Web Dev,4,ENFJ,Slack,Hybrid,10,6,Cloud Computing,28,Legal,Male,30,2020-05-28 08:03:05.556036,4,Master,7200.0,3,5,0,NLP Research,GMT+12
645,Manager,2,31,17,2.8,15,59,2,False,"Python, TensorFlow",10,Mobile Dev,1,ENFJ,Zoom,Agile,7,1,"AI, Ethics",13,Legal,Female,59,2015-10-16 08:03:05.556036,8,High School,7200.0,22,6,100,E-Commerce,GMT+-3
646,Technician,4,60,14,3.26,18,19,2,False,"C#, Unity",7,AI Researcher,2,ENFJ,Discord,Office,10,9,"Design, HCI",35,Finance,Female,39,2016-01-22 08:03:05.556036,8,High School,4900.0,16,10,100,SaaS,GMT+1
647,Technician,5,50,39,3.6,2,19,0,False,"UI/UX, Figma",8,ML Engineer,9,INTJ,Slack,Office,4,7,Data Science,21,Customer Support,Male,22,2019-11-29 08:03:05.556036,4,Master,5250.0,19,0,0,CMS Systems,GMT+-1
648,Consultant,4,47,2,1.83,5,54,2,False,"Python, R",8,Blockchain Dev,1,ESTJ,Slack,Office,6,3,"NLP, AI Ethics",13,Customer Support,Male,30,2015-03-20 08:03:05.556036,9,High School,7700.0,1,5,75,AI Startups,GMT+-4
649,Developer,4,44,46,1.43,5,15,1,False,"Rust, Blockchain",4,Backend Dev,8,INTJ,Discord,Remote,4,6,"SaaS, Web3",21,Marketing,Female,31,2024-09-03 08:03:05.556036,0,Bachelor,7000.0,23,14,75,SaaS,GMT+6
650,Developer,2,53,15,3.55,11,90,0,False,"Rust, Blockchain",6,Frontend Dev,3,ENFJ,Email,Hybrid,9,3,"Web Dev, SaaS",27,Legal,Male,44,2019-01-29 08:03:05.556036,5,High School,6000.0,23,12,100,FinTech Apps,GMT+3
651,Developer,3,57,43,3.23,2,99,2,False,"C++, Robotics",10,Frontend Dev,9,ISTJ,Zoom,Remote,1,7,"Game Dev, AI",29,Legal,Female,29,2015-12-10 08:03:05.556036,8,Master,6500.0,23,0,100,Indie Games,GMT+-9
652,Specialist,1,36,12,2.07,18,30,0,False,"JavaScript, Node.js",9,Embedded Dev,9,ISTJ,Email,Agile,10,3,"AI, Ethics",37,Operations,Male,33,2022-09-12 08:03:05.556036,1,Bachelor,4950.0,11,9,0,Marketplace,GMT+-9
653,Specialist,1,47,38,1.62,3,75,2,False,"C#, Unity",2,Database Admin,6,ENTJ,Teams,Hybrid,2,8,Data Science,36,Marketing,Male,39,2015-06-14 08:03:05.556036,9,PhD,4950.0,27,3,25,Cloud Security,GMT+-2
654,Analyst,1,40,1,3.18,18,89,2,False,"Golang, DevOps",4,Blockchain Dev,7,ENFP,Slack,Agile,6,2,HealthTech,34,Operations,Male,39,2014-10-24 08:03:05.556036,9,High School,4400.0,11,5,25,Marketplace,GMT+0
655,Analyst,5,31,27,4.24,7,81,2,False,"UI/UX, Figma",4,Data Analyst,6,ISTP,Email,Remote,2,1,"FinTech, UX",11,HR,Male,27,2015-12-04 08:03:05.556036,8,High School,6000.0,7,8,100,AI Startups,GMT+4
656,Analyst,2,46,34,3.25,17,23,0,True,"C++, Robotics",5,AI Researcher,2,ENFJ,Email,Remote,5,1,HealthTech,45,Customer Support,Female,59,2016-08-09 08:03:05.556036,8,High School,4800.0,25,6,100,FinTech Apps,GMT+4
657,Technician,4,59,30,2.18,12,59,1,False,"C#, Unity",7,Full Stack Dev,7,ISFJ,Slack,Office,4,1,Data Science,48,HR,Female,39,2018-01-02 08:03:05.556036,6,Bachelor,4900.0,10,8,0,DeFi,GMT+-8
658,Analyst,1,41,2,2.69,16,94,2,False,"Golang, DevOps",2,Blockchain Dev,3,ISFP,Zoom,Agile,9,4,"AI, Ethics",11,Finance,Male,35,2020-11-22 08:03:05.556036,3,High School,4400.0,15,3,100,E-Commerce,GMT+-4
659,Manager,5,49,3,2.91,12,86,0,True,"React, TypeScript",10,Backend Dev,2,ISTP,Discord,Office,4,9,"AI, Hardware",37,Operations,Female,33,2014-09-17 08:03:05.556036,9,Bachelor,9000.0,26,4,50,E-Commerce,GMT+-5
660,Engineer,4,46,41,4.84,11,23,2,False,"SQL, PostgreSQL",5,Embedded Dev,4,ISFJ,Slack,Hybrid,7,6,"Design, HCI",34,Customer Support,Female,55,2020-05-07 08:03:05.556036,4,Bachelor,8400.0,4,7,100,DeFi,GMT+-12
661,Consultant,3,34,23,4.08,9,63,2,False,"Python, TensorFlow",4,Blockchain Dev,4,ENFJ,Teams,Agile,10,7,"FinTech, AI",18,Customer Support,Male,43,2024-01-07 08:03:05.556036,0,High School,7150.0,3,2,0,"IoT, Robotics",GMT+-11
662,Analyst,1,57,48,2.66,12,18,1,False,"Golang, DevOps",1,Full Stack Dev,2,ISFP,Slack,Office,2,6,"FinTech, UX",38,Sales,Male,46,2015-07-19 08:03:05.556036,9,High School,4400.0,16,3,75,Healthcare AI,GMT+-11
663,Analyst,1,40,8,1.89,2,29,1,False,"Python, TensorFlow",10,Data Analyst,8,ENFJ,Teams,Hybrid,3,4,"AI, Ethics",48,Engineering,Female,47,2020-11-19 08:03:05.556036,3,High School,4400.0,9,5,75,Cloud Security,GMT+2
664,Engineer,3,33,41,1.86,2,89,2,False,"JavaScript, Node.js",5,Web Dev,3,ISFP,Discord,Remote,10,2,"Crypto, Security",11,Legal,Male,47,2020-05-01 08:03:05.556036,4,Bachelor,7800.0,8,14,100,E-Commerce,GMT+10
665,Technician,5,36,25,2.19,14,87,0,False,"Python, R",1,Game Developer,8,INFJ,Discord,Office,3,10,Data Science,22,Customer Support,Female,37,2018-02-17 08:03:05.556036,6,High School,5250.0,20,13,75,Web Apps,GMT+5
666,Technician,4,48,10,2.13,9,10,1,False,"Golang, DevOps",5,ML Engineer,7,ESTP,Email,Remote,2,9,"AI, Hardware",30,IT,Female,37,2019-10-08 08:03:05.556036,4,PhD,4900.0,19,2,75,Marketplace,GMT+-3
667,Analyst,1,56,9,3.02,7,30,0,False,"PHP, Laravel",7,DevOps Engineer,8,ENFP,Email,Remote,7,9,"NLP, AI Ethics",23,Sales,Male,59,2016-10-10 08:03:05.556036,7,High School,4400.0,7,14,0,Healthcare AI,GMT+4
668,Technician,1,31,12,3.37,11,99,1,False,"C#, Unity",9,Backend Dev,8,INTP,Email,Agile,1,5,"Crypto, Security",37,Finance,Male,45,2023-02-15 08:03:05.556036,1,PhD,3850.0,16,4,0,SaaS,GMT+-6
669,Consultant,1,53,22,2.85,6,98,0,False,"Swift, iOS Dev",4,ML Engineer,3,ENFJ,Zoom,Hybrid,4,4,E-commerce,50,Sales,Female,43,2014-10-22 08:03:05.556036,9,High School,6050.0,26,5,50,Web Apps,GMT+10
670,Developer,1,37,49,2.35,4,58,2,False,"React, TypeScript",7,Blockchain Dev,9,ISFP,Discord,Remote,8,9,E-commerce,36,Legal,Male,47,2019-04-29 08:03:05.556036,5,Master,5500.0,16,7,100,"IoT, Robotics",GMT+-2
671,Specialist,2,59,6,4.33,10,22,0,False,"C#, Unity",2,Data Analyst,1,ENFP,Teams,Agile,3,1,"AI, Ethics",34,Customer Support,Male,46,2016-09-19 08:03:05.556036,7,High School,5400.0,22,14,100,E-Commerce,GMT+9
672,Consultant,3,40,49,3.09,15,98,0,False,"C++, Robotics",8,Designer,6,ESTJ,Zoom,Remote,8,2,"Design, HCI",15,Legal,Female,56,2016-09-26 08:03:05.556036,7,Bachelor,7150.0,17,6,100,AI Startups,GMT+-12
673,Analyst,5,42,0,4.64,14,83,2,False,"Swift, iOS Dev",10,DevOps Engineer,10,ENFP,Teams,Office,9,7,"FinTech, AI",30,Finance,Female,53,2024-05-27 08:03:05.556036,0,Bachelor,6000.0,26,3,100,AI Startups,GMT+-12
674,Consultant,2,48,42,1.29,4,79,1,False,"Golang, DevOps",2,Data Scientist,3,ESTJ,Slack,Hybrid,5,1,"Design, HCI",39,Legal,Female,50,2019-12-15 08:03:05.556036,4,Bachelor,6600.0,23,1,75,AI Research,GMT+-12
675,Developer,2,41,1,4.5,11,67,2,False,"Python, NLP",2,Game Developer,4,ENFJ,Teams,Hybrid,7,6,Cloud Computing,19,IT,Female,53,2016-11-25 08:03:05.556036,7,High School,6000.0,27,10,0,AI Startups,GMT+-12
676,Manager,3,35,28,4.06,17,67,2,False,"C#, Unity",5,Embedded Dev,4,ENTP,Zoom,Office,1,5,"Design, HCI",33,Finance,Male,52,2016-08-07 08:03:05.556036,8,Bachelor,7800.0,27,6,50,Finance Apps,GMT+6
677,Manager,3,57,37,3.2,11,25,2,False,"JavaScript, Node.js",4,Blockchain Dev,8,ENTJ,Teams,Office,9,3,"AI, Ethics",10,IT,Male,46,2017-04-01 08:03:05.556036,7,High School,7800.0,6,0,0,Indie Games,GMT+4
678,Consultant,2,41,3,2.75,10,74,1,False,"SQL, PostgreSQL",10,Blockchain Dev,1,ENFP,Slack,Hybrid,7,5,E-commerce,18,Legal,Female,25,2023-07-17 08:03:05.556036,1,PhD,6600.0,10,5,50,Web Apps,GMT+-12
679,Consultant,3,51,46,3.16,15,21,1,False,"React, TypeScript",10,Full Stack Dev,4,ESTP,Zoom,Agile,7,7,"FinTech, UX",18,Marketing,Other,60,2024-03-06 08:03:05.556036,0,PhD,7150.0,28,12,25,Finance Apps,GMT+11
680,Analyst,2,37,18,1.69,14,33,0,False,"Rust, Blockchain",3,AI Researcher,3,ESTP,Discord,Remote,4,6,"Crypto, Security",12,Engineering,Male,44,2014-11-07 08:03:05.556036,9,Bachelor,4800.0,26,14,0,CMS Systems,GMT+-1
681,Consultant,1,33,47,3.43,14,16,1,False,"Golang, DevOps",1,AI Researcher,6,ENFJ,Slack,Agile,3,5,"FinTech, UX",41,Engineering,Male,39,2015-10-25 08:03:05.556036,8,Master,6050.0,23,7,75,Finance Apps,GMT+8
682,Technician,2,33,21,1.72,8,31,0,True,"Rust, Blockchain",4,Full Stack Dev,7,ISFP,Teams,Office,1,9,"Design, HCI",12,Operations,Male,51,2022-01-24 08:03:05.556036,2,Master,4200.0,7,6,75,Cloud Security,GMT+4
683,Technician,5,34,26,4.72,4,63,0,False,"PHP, Laravel",1,ML Engineer,8,ESTP,Teams,Hybrid,4,8,"FinTech, UX",35,Operations,Male,46,2022-02-15 08:03:05.556036,2,High School,5250.0,23,2,25,Healthcare AI,GMT+-8
684,Developer,4,52,42,4.27,10,72,1,False,"JavaScript, Node.js",5,Database Admin,8,INTP,Teams,Office,3,8,"SaaS, Web3",45,Engineering,Female,45,2020-08-11 08:03:05.556036,4,Master,7000.0,23,8,25,Finance Apps,GMT+8
685,Technician,5,33,10,2.06,3,48,0,False,"JavaScript, Node.js",2,DevOps Engineer,9,ESTP,Email,Remote,5,9,E-commerce,14,Sales,Female,37,2023-12-13 08:03:05.556036,0,PhD,5250.0,10,13,50,DeFi,GMT+10
686,Engineer,1,47,24,4.77,10,93,2,True,"Golang, DevOps",10,Web Dev,1,ISTP,Slack,Agile,10,6,"Game Dev, AI",31,Finance,Male,51,2014-09-29 08:03:05.556036,9,High School,6600.0,15,6,75,Cloud Security,GMT+-3
687,Technician,4,57,14,4.82,12,66,1,False,"React, TypeScript",7,Game Developer,2,ISFP,Slack,Hybrid,4,8,"Crypto, Security",35,HR,Female,52,2023-01-09 08:03:05.556036,1,Master,4900.0,26,1,25,AI Research,GMT+7
688,Consultant,1,57,49,2.43,9,50,0,False,"Golang, DevOps",7,Database Admin,8,INTP,Slack,Hybrid,5,5,E-commerce,18,IT,Male,32,2016-05-29 08:03:05.556036,8,Bachelor,6050.0,23,0,50,"IoT, Robotics",GMT+-2
689,Manager,3,43,31,1.56,12,15,0,False,"Python, TensorFlow",2,Frontend Dev,1,ISFP,Slack,Remote,2,7,"AI, Ethics",30,Legal,Male,58,2014-12-23 08:03:05.556036,9,PhD,7800.0,18,6,100,DeFi,GMT+2
690,Technician,4,49,9,1.54,17,3,2,False,"Python, TensorFlow",1,ML Engineer,3,ISFP,Discord,Hybrid,7,8,"Crypto, Security",43,Sales,Male,48,2017-09-17 08:03:05.556036,6,Bachelor,4900.0,26,5,50,"IoT, Robotics",GMT+11
691,Engineer,2,34,28,3.9,10,6,2,False,"Python, R",5,Full Stack Dev,9,ISFP,Slack,Agile,5,1,"Web Dev, SaaS",24,Finance,Male,54,2017-11-03 08:03:05.556036,6,High School,7200.0,2,6,0,Web Apps,GMT+0
692,Engineer,4,44,20,2.05,16,92,0,False,"Golang, DevOps",2,Blockchain Dev,10,ENFP,Discord,Agile,7,4,Cloud Computing,40,Marketing,Male,23,2021-03-13 08:03:05.556036,3,Bachelor,8400.0,28,7,50,"IoT, Robotics",GMT+3
693,Developer,1,49,48,1.81,4,94,1,False,"JavaScript, Node.js",2,Data Scientist,6,INFJ,Teams,Remote,4,6,Cloud Computing,28,Sales,Male,50,2021-11-17 08:03:05.556036,2,Bachelor,5500.0,6,12,50,Finance Apps,GMT+4
694,Analyst,1,30,0,3.99,15,47,2,True,"Python, TensorFlow",2,AI Researcher,5,ENFJ,Zoom,Remote,5,6,"FinTech, UX",18,Engineering,Male,27,2021-08-23 08:03:05.556036,3,Master,4400.0,11,5,100,Web Apps,GMT+-9
695,Manager,5,40,10,4.76,14,81,0,False,"JavaScript, Node.js",1,Embedded Dev,1,ESTP,Zoom,Remote,2,3,E-commerce,15,Sales,Male,24,2017-07-23 08:03:05.556036,7,High School,9000.0,10,10,0,E-Commerce,GMT+4
696,Manager,3,47,35,2.88,10,69,1,False,"SQL, PostgreSQL",10,Full Stack Dev,7,INTJ,Slack,Hybrid,1,9,"NLP, AI Ethics",19,Finance,Male,41,2021-05-09 08:03:05.556036,3,High School,7800.0,6,9,25,"IoT, Robotics",GMT+-6
697,Consultant,1,52,19,3.62,13,53,0,False,"Python, NLP",1,Embedded Dev,7,ESTJ,Zoom,Office,2,3,"FinTech, AI",13,Engineering,Male,33,2021-08-22 08:03:05.556036,3,Bachelor,6050.0,16,4,25,Web Apps,GMT+9
698,Manager,2,60,12,4.83,5,32,1,False,"Python, TensorFlow",2,Data Scientist,5,ENTJ,Teams,Remote,3,10,HealthTech,15,Legal,Male,57,2019-08-20 08:03:05.556036,5,Bachelor,7200.0,13,4,100,Cloud Security,GMT+-11
699,Technician,4,31,26,2.1,2,95,2,False,"C++, Robotics",8,AI Researcher,9,ENTJ,Zoom,Agile,5,5,"Game Dev, AI",25,Customer Support,Female,42,2015-12-03 08:03:05.556036,8,Bachelor,4900.0,13,10,0,Web Apps,GMT+3
700,Manager,2,56,43,2.53,19,90,0,False,"Swift, iOS Dev",8,Database Admin,1,ESTP,Email,Remote,4,5,"Web Dev, SaaS",43,Legal,Male,57,2024-08-27 08:03:05.556036,0,Master,7200.0,8,6,25,Indie Games,GMT+-12
701,Analyst,5,52,7,1.47,7,96,0,False,"React, TypeScript",7,Designer,10,ISFP,Email,Remote,1,5,HealthTech,11,Sales,Female,44,2022-06-08 08:03:05.556036,2,Bachelor,6000.0,5,9,100,CMS Systems,GMT+2
702,Developer,4,48,27,4.37,16,0,0,False,"Python, TensorFlow",7,Blockchain Dev,10,INTJ,Email,Remote,7,4,"Crypto, Security",23,IT,Male,26,2023-03-16 08:03:05.556036,1,Bachelor,7000.0,16,8,75,E-Commerce,GMT+11
703,Specialist,3,39,31,3.26,6,60,0,False,"React, TypeScript",3,AI Researcher,10,ENFP,Zoom,Remote,2,2,Data Science,26,Marketing,Male,51,2016-05-22 08:03:05.556036,8,Bachelor,5850.0,6,1,50,CMS Systems,GMT+-11
704,Consultant,4,36,47,4.77,16,55,2,False,"Python, TensorFlow",6,Data Analyst,4,INTP,Teams,Hybrid,4,5,"AI, Bioinformatics",14,Sales,Male,38,2023-03-19 08:03:05.556036,1,Bachelor,7700.0,14,14,100,Cloud Security,GMT+7
705,Developer,1,53,25,2.69,5,48,2,False,"JavaScript, Node.js",3,Full Stack Dev,6,ISFJ,Discord,Agile,6,6,"AI, Bioinformatics",32,Marketing,Male,26,2021-09-24 08:03:05.556036,2,Bachelor,5500.0,2,4,75,Web Apps,GMT+11
706,Developer,2,33,21,3.23,8,25,2,False,"Java, Spring",8,Blockchain Dev,1,ESTP,Teams,Agile,4,3,"NLP, AI Ethics",21,Engineering,Male,22,2017-03-12 08:03:05.556036,7,Master,6000.0,19,13,75,E-Commerce,GMT+0
707,Analyst,4,57,48,2.53,9,56,2,False,"Python, R",4,Full Stack Dev,10,ENFJ,Slack,Remote,3,5,HealthTech,37,Customer Support,Male,40,2023-06-10 08:03:05.556036,1,High School,5600.0,28,2,50,AI Startups,GMT+-5
708,Engineer,5,46,47,3.65,19,41,1,True,"Java, Spring",8,Data Analyst,10,ISFP,Teams,Agile,9,8,"SaaS, Web3",25,Customer Support,Male,55,2023-02-14 08:03:05.556036,1,High School,9000.0,17,12,75,FinTech Apps,GMT+-2
709,Consultant,5,40,26,2.19,17,53,0,False,"C#, Unity",3,Frontend Dev,5,ENFJ,Email,Remote,8,9,"Crypto, Security",38,Engineering,Female,60,2019-06-26 08:03:05.556036,5,Bachelor,8250.0,2,11,0,FinTech Apps,GMT+7
710,Specialist,4,40,25,3.71,11,73,1,False,"JavaScript, Node.js",10,Data Analyst,7,ISTJ,Email,Hybrid,10,2,"FinTech, UX",21,Finance,Female,40,2022-12-19 08:03:05.556036,1,Master,6300.0,17,10,75,NLP Research,GMT+12
711,Manager,4,56,35,2.1,14,96,1,False,"Python, R",4,Full Stack Dev,2,ESTP,Zoom,Office,3,8,"AI, Bioinformatics",12,Finance,Female,46,2021-01-22 08:03:05.556036,3,High School,8400.0,0,10,50,CMS Systems,GMT+12
